data,receita_bruta,receita_recebida,custo_fixo,custo_variavel,inadimplencia,prazo_medio_recebimento,fluxo_caixa,indicador_crise,dia_semana,mes,ano
2020-04-25,30484.47934881111,28791.37431688759,8277.696912768393,15087.00817597894,0.05553990319305058,43.289267184382695,2011.9911585256818,0,5,4,2020
2020-04-26,29042.20963484194,27791.86203110821,8085.108836950799,14746.510353247924,0.043052771102984076,47.65832797969298,1331.4382495535096,0,6,4,2020
2020-04-27,23051.003030258307,22146.873611110124,9015.527777965654,11688.949386219892,0.0392229968457929,47.28299924349251,-1426.564123485954,0,0,4,2020
2020-04-28,25616.515159705283,24521.147900963548,8098.563599544267,12378.993161824908,0.04276019793920865,46.067805998446225,948.6994016195899,0,1,4,2020
2020-04-29,24234.413557463922,23154.683459604603,8426.650670541352,11670.162259988007,0.0445535888582199,43.98341733085135,267.6729790271611,0,2,4,2020
2020-04-30,23270.385745147894,22373.748597662932,8184.5961860066,10719.79085953638,0.03853125415731108,46.05782416597124,646.1117470656914,0,3,4,2020
2020-05-01,29488.265679491957,28043.74490209035,8515.427630737646,14351.344188772244,0.048986291465971776,54.8377037309793,963.6728786133608,0,4,5,2020
2020-05-02,28717.844377642625,27535.35850633278,8044.877442115466,13208.75721164907,0.04117599690840416,43.524863239429216,2998.2369669880036,0,5,5,2020
2020-05-03,33472.862385084445,32052.96839295362,8680.177222619262,17628.80412951903,0.042419258197755286,51.03293709902104,1262.4606851043354,0,6,5,2020
2020-05-04,26485.608967109198,25336.13594598359,9039.794224328705,14477.760355711789,0.043399909080930124,41.90181788041768,-1089.9943989941862,0,0,5,2020
2020-05-05,25199.151602466933,24135.647867664236,8177.962790273306,13784.123551032628,0.04220395002102294,40.59342668838628,-510.68135663549174,0,1,5,2020
2020-05-06,27299.967364281427,26091.979212236445,8795.79241319036,14646.626591999771,0.044248703155062435,61.381996725565,-1738.3241287591864,0,2,5,2020
2020-05-07,25281.133285018714,24345.526288048928,8317.015144049712,12895.3806186632,0.03700811140156501,47.70012098494622,-48.47097982048308,0,3,5,2020
2020-05-08,28959.058330673895,27880.932568929726,8884.193476673703,15061.21730964865,0.03722931006365637,47.837567306448065,281.3957871752755,0,4,5,2020
2020-05-09,33046.09491334018,31908.043353649475,9089.88302916213,15813.236513524316,0.03443830693687472,47.97613885917101,2810.8834858695054,0,5,5,2020
2020-05-10,31321.444062219707,30000.5850244057,8364.099022803253,16070.313871152826,0.04217107727185674,52.036498532672944,1289.116243869299,0,6,5,2020
2020-05-11,23605.34374798087,22566.175717265785,7979.007895029848,11697.981110905484,0.04402257564260095,47.03905007308877,-19.00909558073954,0,0,5,2020
2020-05-12,24788.662430183904,23737.794405976307,8720.390228511527,12349.754605705322,0.04239309108215575,49.08110936278596,-524.3429851475339,0,1,5,2020
2020-05-13,23787.969447392945,22634.331363415582,8504.167267646393,12507.182817942303,0.048496702777789835,39.707158608717386,-839.3337508016316,0,2,5,2020
2020-05-14,23040.43061429432,22116.25103362955,8588.256648578907,11017.745807535886,0.040111211293568885,49.91961768622226,-514.5042889271754,0,3,5,2020
2020-05-15,31843.248252143094,30464.21768951313,8336.642978674761,15342.203144384772,0.0433068433129197,43.816197209812294,3128.313566107407,0,4,5,2020
2020-05-16,33507.804714887774,32352.74580182329,8174.125838612317,18176.78377853574,0.03447133952500567,48.35871241095936,1715.4330889622315,0,5,5,2020
2020-05-17,27769.267284768583,26711.005052636967,8788.455331483074,12652.301025307292,0.038109116141932624,36.42440022652652,2604.6806451890097,0,6,5,2020
2020-05-18,25707.770158911946,24587.848855349257,8537.165068542246,12816.954063999838,0.043563533384650646,48.150897961825564,-9.905897287927019,0,0,5,2020
2020-05-19,23950.53855601089,22887.93699237259,8009.038152902777,12963.949426617512,0.044366499782595506,33.790518226125855,-203.94168878930486,0,1,5,2020
2020-05-20,24155.14084114388,23221.615604691895,8649.04502310122,12344.153820321924,0.03864706244485621,43.62042264781911,-546.7522448733098,0,2,5,2020
2020-05-21,23976.159276005503,23022.807709005207,8589.710228512757,12099.345978287101,0.03976248055518956,36.47224204550197,33.22159719196043,0,3,5,2020
2020-05-22,28519.523761915825,27594.34354382443,8347.147164808193,13546.044198255298,0.03244024079135764,48.16518363125263,2059.818964398818,0,4,5,2020
2020-05-23,30057.207834349923,28908.610415589144,8931.558005360414,14557.53379738229,0.038213709839279957,45.34634940587937,1828.0119039594574,0,5,5,2020
2020-05-24,28503.076471696015,27235.20677731761,8261.039279365996,15254.984527590068,0.044481854288165014,41.14606298479862,648.9869882696976,0,6,5,2020
2020-05-25,25084.404556927297,24006.418902319605,8396.67247160618,12690.74743590219,0.04297433698939429,52.17204022517414,-512.408820624928,0,0,5,2020
2020-05-26,24595.786163068526,23547.724963676177,8678.840040425548,12334.152666055892,0.04261141288364467,40.516667528333095,-79.17279322141985,0,1,5,2020
2020-05-27,24294.749996742692,23314.141647990637,8472.15169211676,11174.563923054437,0.040362973435969944,29.844030837549553,1761.1576429738755,0,2,5,2020
2020-05-28,23309.363679459726,22373.046854110537,8034.673053692469,10526.574268549251,0.040169128519551685,47.56817516932576,896.0597734363159,0,3,5,2020
2020-05-29,28747.168704576972,27691.473465319945,8506.017004880485,15706.547986788508,0.03672345092854123,36.167006402930255,735.0243691939668,0,4,5,2020
2020-05-30,31004.545504392307,29656.652305982996,8327.437448375342,15120.873954793673,0.04347405119092483,40.67495178494579,2903.456238022859,0,5,5,2020
2020-05-31,30524.431608183066,29239.52470414134,8709.730452422247,15577.26780960428,0.04209437608978329,42.413267135303606,1554.872271742056,0,6,5,2020
2020-06-01,23074.585444482524,22091.6403505637,8498.874275128366,10567.502676764454,0.042598602531074344,37.88003075151994,732.5729443397236,0,0,6,2020
2020-06-02,24574.300750496415,23653.296757318545,8482.738260826498,12737.140928155257,0.03747833977165217,42.5313620697089,-322.7657974927615,0,1,6,2020
2020-06-03,25468.218747675306,24721.39071245347,8140.787808779021,13835.77972986619,0.029323921025690272,37.97359056372555,172.87805303950427,0,2,6,2020
2020-06-04,21982.931550901154,20979.496350709163,8387.13275850299,11157.800183192967,0.04564610492775046,45.81191592566523,-1198.6172018949824,0,3,6,2020
2020-06-05,30384.306532601437,29241.91352926041,8748.047872063446,14056.13060102188,0.03759812658930595,38.856273721239056,3324.7712308990695,0,4,6,2020
2020-06-06,28259.902820292322,27250.43300417451,8224.933833479694,14360.895652618792,0.03572092312337855,45.15073199391007,1293.7076350911325,0,5,6,2020
2020-06-07,30342.695629658145,29023.985672906543,8449.006862898246,15979.51705673329,0.043460540646976804,50.81003852135605,555.1608489361925,0,6,6,2020
2020-06-08,23127.837990397846,22244.877729921085,8178.7153073123145,11347.48067712928,0.03817738004059639,48.911863851460815,-262.2454625158325,0,0,6,2020
2020-06-09,21606.073207384365,20623.697767609006,8105.373523473974,11623.71682258732,0.045467560456085424,44.59144653929211,-1624.955637210794,0,1,6,2020
2020-06-10,21821.011158596328,20877.282767563822,8435.945795275124,11234.946817728576,0.04324860952471156,40.05631340790091,-1084.7522608998925,0,2,6,2020
2020-06-11,24170.703640104057,23118.44577296226,8514.421051217587,13050.364548312074,0.04353443254320031,45.79588557961291,-1346.9691345045676,0,3,6,2020
2020-06-12,29577.901631775763,28596.546389120707,9061.316776506621,15154.25361059544,0.03317866341136182,41.521404377664574,1127.9108885191263,0,4,6,2020
2020-06-13,27523.15140239718,26254.079343717167,8327.396972565435,12746.764004158977,0.04610925689888406,46.005617293507626,1870.781033621698,0,5,6,2020
2020-06-14,30137.5667442003,28892.7797163609,8449.861500411589,14495.24049624596,0.041303501321285276,36.423573912735,3064.4495072561117,0,6,6,2020
2020-06-15,21579.428835584502,20752.46140857203,8090.767418292934,10146.20494853246,0.03832202572705729,49.03630528167821,-272.52200750537395,0,0,6,2020
2020-06-16,23813.532941202397,22840.9722608602,8650.338671138741,12880.32679766289,0.04084067167788721,45.166082815065735,-1516.096618107545,0,1,6,2020
2020-06-17,22142.377629709168,21449.853152115054,8586.972293455106,11647.776477322697,0.03127597628291422,56.04258340004587,-2078.3344794741047,0,2,6,2020
2020-06-18,22899.37970653917,21933.363042781362,8914.939455939008,11853.631176198027,0.042185276463272574,51.53030730921363,-1931.7361863942274,0,3,6,2020
2020-06-19,28878.031576814425,27870.893423538564,8802.784891066647,13864.245697754452,0.034875581827553355,47.83093468210528,1551.5590460237922,0,4,6,2020
2020-06-20,27263.38736204145,26355.751550831996,8575.597439249177,12770.292704155012,0.033291380823541494,44.38003513146216,1805.2883122442113,0,5,6,2020
2020-06-21,28035.372591167263,27126.255641308406,8330.031181702338,14736.65647590157,0.0324274966170872,41.351978181491674,986.3506373347714,0,6,6,2020
2020-06-22,25101.09224000535,23954.94072401894,8533.330355928421,12485.679741586631,0.04566142003014952,49.71204647517067,-326.66972029717635,0,0,6,2020
2020-06-23,22804.394297151153,21960.686549404687,8439.502978904331,10776.876831260031,0.03699759514559303,43.852651043401444,105.85653670727379,0,1,6,2020
2020-06-24,24776.54356543268,23592.891081785823,8759.703470497709,12677.22073498623,0.04777310767827384,50.8418231647415,-1130.3498259588314,0,2,6,2020
2020-06-25,21934.958402409724,21112.785853294212,8722.430850497512,9959.203417970966,0.037482293516690315,47.004115818676425,-287.71918641578577,0,3,6,2020
2020-06-26,29365.886362194255,28441.56888033723,8386.513963394802,14172.476724733246,0.03147589248479138,47.039985636248815,2217.123420692895,0,4,6,2020
2020-06-27,30888.96882925348,29826.40070580585,8037.717655525622,15347.360213229493,0.034399598423671636,47.9726306348398,2521.1833734169004,0,5,6,2020
2020-06-28,24088.885886297667,22973.635982322303,8877.209172522267,11196.413791462768,0.046297280382308736,40.401865307812216,357.0602879578323,0,6,6,2020
2020-06-29,22244.85012501748,21368.945535098283,8652.632362485558,12200.531684151429,0.039375612107816316,39.88931878063188,-1819.5409237455415,0,0,6,2020
2020-06-30,24161.535335879595,23258.48991148048,8383.10034724925,11377.902237462944,0.0373753328108294,39.71645275818388,966.6798862312694,0,1,6,2020
2020-07-01,23008.6277660215,22066.6564187824,8642.68656583461,10653.807159439802,0.04093991857394351,50.237484574379955,-267.0244611405692,0,2,7,2020
2020-07-02,23785.60292842135,22771.546523066725,8503.160146260974,11187.641287025612,0.0426332016222693,40.271392062407635,568.3015886903436,0,3,7,2020
2020-07-03,27061.07496044739,25825.851287024267,8877.164325234264,14258.645829561518,0.045645772580303355,40.89420145902332,-203.4590469012328,0,4,7,2020
2020-07-04,28202.420942683017,26869.05425826769,7903.5220708093675,13891.118395835196,0.04727844773061097,47.68758563486571,1563.9471454067057,0,5,7,2020
2020-07-05,27734.658462036674,26673.90585665965,8364.176043379302,14048.758105719317,0.03824646360181384,43.73975437682572,1064.505706353179,0,6,7,2020
2020-07-06,24756.03797204986,23927.338493053085,8963.926880959396,11192.227436233949,0.033474640810148816,43.10102878954022,945.7241614867125,0,0,7,2020
2020-07-07,23413.432464725214,22522.21407618536,8654.04724033844,10616.660120921688,0.038064405545089115,42.6672251558654,618.7385532890626,0,1,7,2020
2020-07-08,23490.980623160336,22517.712111589157,9017.746912774965,11618.229215651776,0.041431582920451224,33.37184161079326,-177.05174841400685,0,2,7,2020
2020-07-09,22382.080517535625,21591.241848519247,8120.299977314119,11899.780573731672,0.03533356375859624,40.16559237017991,-804.7976582898154,0,3,7,2020
2020-07-10,26914.095718311903,25964.675059816902,8809.378313027159,14493.883464751008,0.035275963511158547,50.90781568441046,-959.9699844017255,0,4,7,2020
2020-07-11,26959.833852425894,25833.4589300091,8792.26381826422,12365.684699220912,0.04177974273070091,42.30300949233013,1681.447239000965,0,5,7,2020
2020-07-12,28337.37338274411,27209.82955727136,7984.955123611877,14277.397646207759,0.03978999077449286,35.4975514699113,2301.2238417071944,0,6,7,2020
2020-07-13,22206.76687891943,21311.39337738242,8401.700190333058,12021.032970524991,0.040319849639479544,39.960028805657544,-1444.5011348424805,0,0,7,2020
2020-07-14,23179.39456207397,22336.96414268158,8459.269338617214,11330.02490828561,0.03634393543525817,46.79926982377498,-316.31260273450926,0,1,7,2020
2020-07-15,25683.887477912504,24683.902817921276,8006.238454527674,13688.396912053342,0.03893431867941292,46.70017304602869,-168.93126933995472,0,2,7,2020
2020-07-16,23927.964488019494,23078.515168770213,8410.601758184217,11087.490506675997,0.03550027498889809,43.52859693719325,828.1615759913716,0,3,7,2020
2020-07-17,26852.38779920411,25657.08210439801,8755.81459135639,14595.332067821686,0.044513944299639854,41.553979764574834,-615.0340632299008,0,4,7,2020
2020-07-18,29439.179765242872,28108.897916545113,8377.459924247842,15459.759506819213,0.0451874630783139,37.989020071219784,1346.118246761619,0,5,7,2020
2020-07-19,26615.749570833756,25795.006469772463,8568.253981789927,14482.519352958094,0.030836745697392857,46.84092518206004,-566.0736269519048,0,6,7,2020
2020-07-20,19625.19247070445,18927.321767658523,8571.30231288847,10159.210955563356,0.03555994184962386,49.18935208833895,-2353.938609063542,0,0,7,2020
2020-07-21,21054.350332602786,20365.95167855595,8493.725397711001,10239.581019327383,0.03269626671789755,51.44440001025922,-1237.8045048967974,0,1,7,2020
2020-07-22,19786.626421426565,19055.428504194944,8286.69100682746,10760.325927278218,0.03695414779953698,39.447063206549785,-2050.9875878090024,0,2,7,2020
2020-07-23,21913.5216526613,21042.57882097596,8696.766999482714,10464.94859563811,0.03974453971799497,51.827614902030945,-1107.0454636768495,0,3,7,2020
2020-07-24,27119.304224148294,26229.536454530346,8023.889871542203,13104.515668936207,0.03280938781702439,44.71693956367772,1887.6936635847715,0,4,7,2020
2020-07-25,29934.05014605216,28874.62364665399,8503.453634534912,15568.12599844743,0.03539201993145239,45.13285981702153,1232.6485580177023,0,5,7,2020
2020-07-26,27561.211135513495,26595.76977611174,8917.40028812034,14511.84942264798,0.03502898891688224,49.467960203157304,-437.96892330597393,0,6,7,2020
2020-07-27,21953.093277534146,21048.6856614769,8368.419603995004,11919.220112230934,0.04119727478144404,42.29523048260133,-1678.019839428468,0,0,7,2020
2020-07-28,23410.799417787563,22463.16524018741,8285.31240547914,11014.318549873864,0.040478505696825505,34.18098499325485,1059.9367122978292,0,1,7,2020
2020-07-29,19041.985608164658,18344.8495173088,8722.040806544894,10088.44023387291,0.03661047252115044,48.524307740978806,-2904.4565188345887,0,2,7,2020
2020-07-30,22492.946148434192,21569.965075561737,8554.292686070876,11783.033427515038,0.04103424543772831,46.74285372147536,-1529.6671265291484,0,3,7,2020
2020-07-31,28108.927277824772,27060.340019908777,8729.774535494273,12828.336929266497,0.037304421031507176,43.19861576561512,2299.573127731741,0,4,7,2020
2020-08-01,24186.43736437869,23249.019528985606,8518.56708956823,11820.451639062274,0.03875799570108216,48.11265671968597,-154.58028366506232,0,5,8,2020
2020-08-02,28668.300607106205,27280.929893770335,7791.407001616752,13711.375785628261,0.04839389443935056,49.13471730232598,2105.7066186486663,0,6,8,2020
2020-08-03,22501.026743418028,21446.80223185119,8862.745952952271,10810.596752688587,0.04685228472408338,37.439968439692116,-426.4517030850843,0,0,8,2020
2020-08-04,21393.341972850503,20672.93771948358,9130.6570375505,11729.855761328728,0.033674226975905,45.11256487198864,-2742.668898477248,0,1,8,2020
2020-08-05,22853.75976133245,21841.530475004925,8895.73861784036,11753.179951367698,0.04429158689416922,33.612186965754574,-818.7349598033838,0,2,8,2020
2020-08-06,25155.173858843933,24044.475348628726,7449.746191251002,13125.15508884403,0.044153879295281084,44.38153405244108,545.928311113842,0,3,8,2020
2020-08-07,26808.88648535634,25888.73832275992,8647.607165506057,14682.202056247854,0.034322505826529785,43.13628877985656,-500.6437549849802,0,4,8,2020
2020-08-08,26885.06104587367,25697.919262883275,8373.134151564327,13112.38676544175,0.04415618699785683,47.4595450871362,870.9968173774869,0,5,8,2020
2020-08-09,25626.811367893282,24402.436039725424,8188.761961635785,13586.92578996596,0.047777123364704896,39.634723851880366,-23.070379678212703,0,6,8,2020
2020-08-10,20582.935251914543,19871.26756048001,8551.731929193236,10156.713131626393,0.034575617263739644,42.89256732074241,-1172.3273129050267,0,0,8,2020
2020-08-11,22947.12260585134,22131.27108539668,8471.105285214293,12321.534750338547,0.035553543442811655,28.91971400371432,-414.87588256258437,0,1,8,2020
2020-08-12,20514.44743003397,19585.593902126122,8669.264007950618,9602.110306922279,0.04527801838561683,47.78751910516919,-1250.0186121548222,0,2,8,2020
2020-08-13,21807.374875029065,20901.90368698175,8534.51791644076,11879.973466475472,0.04152132905662766,44.55800041602963,-2064.2234032778906,0,3,8,2020
2020-08-14,25416.59961531868,24327.5224832313,8182.177420564885,11993.513118877263,0.042849049383891245,45.43620718910305,1123.4748151709045,0,4,8,2020
2020-08-15,27033.104177178764,25904.1400031715,8346.317712591142,13046.772174725204,0.04176228399845891,37.53284631982637,1847.3347575365156,0,5,8,2020
2020-08-16,26749.445124118643,25625.47381288297,8298.787871698985,14060.022572805792,0.04201849070215835,46.99031087426503,-32.37493509498108,0,6,8,2020
2020-08-17,23073.740216591017,22300.627680015066,8006.107678555612,11291.72348200868,0.03350616455411276,53.26374851757113,-251.49121899390593,0,0,8,2020
2020-08-18,20842.425102485493,19895.767572713816,8110.436431375239,10646.751302791898,0.04541974003105753,44.075436405619044,-1263.9260200618837,0,1,8,2020
2020-08-19,21159.195486288445,20185.348464174742,8459.486416578302,10462.31973054497,0.046024766052413096,48.250444540408225,-1404.8194270566883,0,2,8,2020
2020-08-20,20124.223746543987,19338.361503357377,8950.810433118499,10549.86255761505,0.03905056180472898,40.646894884370575,-2315.8576442608996,0,3,8,2020
2020-08-21,25253.60604382028,24246.554279618438,8363.894279599133,11940.741469200027,0.03987754313005428,44.61571904976472,978.1446851635878,0,4,8,2020
2020-08-22,26642.37827620713,25778.855770920512,8298.209364065391,12144.816205216266,0.03241161492169725,37.34329693020916,2698.3850904757846,0,5,8,2020
2020-08-23,27269.655468954825,26107.26238900378,8171.929747471837,13089.242094439845,0.042625880670710076,48.94060902346731,1345.5280231104334,0,6,8,2020
2020-08-24,20112.105751266427,19246.117794902242,8536.353930954747,10004.382190727478,0.04305804509354539,45.799202885826986,-1709.568610761497,0,0,8,2020
2020-08-25,22643.84558913587,21741.801552008066,8881.847975821634,10570.192526884099,0.03983616800322073,38.90356807086969,-27.59143470283425,0,1,8,2020
2020-08-26,23315.58800217619,22248.772663627566,9129.752198343629,11319.245343970999,0.045755455039308994,40.990689115809595,-698.8345320105705,0,2,8,2020
2020-08-27,21952.78527073063,21107.810312939535,8615.444374420014,10756.827503082528,0.03849055813968569,45.305430862991564,-884.4572927877261,0,3,8,2020
2020-08-28,29075.158162142045,27829.534004228954,8572.699877176894,13250.68886620927,0.04284152646622516,49.619325079820875,2222.9050017311033,0,4,8,2020
2020-08-29,24480.18990999406,23623.087676887048,8368.537015192358,12444.032680639864,0.03501207450833954,52.39763601759259,-580.698319507379,0,5,8,2020
2020-08-30,23646.101914308798,22700.037522102066,8419.486153903574,12731.873343944786,0.04000931720734263,44.32937310477421,-1208.249188923381,0,6,8,2020
2020-08-31,18755.368580369155,18017.286284870497,8722.085860648545,8724.515287355456,0.039353121338878444,38.176756630653095,-1313.8122703726958,0,0,8,2020
2020-09-01,23405.312635550516,22439.64610396535,8439.747926696864,11931.579030967714,0.0412584333574937,46.19232570161897,-771.5149399004122,0,1,9,2020
2020-09-02,22190.061278979952,21339.99189341989,8486.40298514802,11460.587944692188,0.03830856413025361,53.924411995161755,-1759.729214048226,0,2,9,2020
2020-09-03,21163.265974458547,20326.906999982402,8528.360729855574,10410.918825909144,0.039519371702152487,36.88625797338743,-666.5740226382222,0,3,9,2020
2020-09-04,26180.129274734674,25022.793900880446,8359.593671990915,13616.540720770723,0.044206633271712835,40.22702175355534,288.87190651483616,0,4,9,2020
2020-09-05,23739.24005960066,22838.540198939252,8515.225520522348,11657.703497918643,0.037941394012616904,48.05482172123322,-341.2435527435032,0,5,9,2020
2020-09-06,29884.07961206661,28928.7025340089,7932.77465259083,14955.897914343479,0.03196943290406527,45.76799567627083,2412.6087821522774,0,6,9,2020
2020-09-07,21373.714350045426,20328.10272773631,8704.124449116063,9633.887644911389,0.048920445234026194,42.27490135867599,-364.3437159461687,0,0,9,2020
2020-09-08,21334.159024061657,20329.734289513926,9245.882428884597,11076.0982523369,0.047080587212971196,46.10056936650726,-2559.9513939442777,0,1,9,2020
2020-09-09,22201.966735597394,21453.879299522654,8375.614985626518,11459.195846894992,0.03369464718975996,49.887726009271574,-1313.2198955483618,0,2,9,2020
2020-09-10,21843.451318282838,20890.82192773187,8654.256406658396,9913.433862673013,0.04361166999986032,44.508318289037504,-224.3076612682894,0,3,9,2020
2020-09-11,25987.70360244771,25011.465847241896,8798.455352214207,12651.464085356896,0.037565372075194337,44.069961528539515,541.6715119712576,0,4,9,2020
2020-09-12,24228.070955420102,23224.23232833003,8927.924230938046,13274.637220570656,0.0414328746575469,47.94512084962858,-2028.9828920050686,0,5,9,2020
2020-09-13,26396.02755663192,25299.452102161744,8465.440395483207,12988.789790448745,0.041543200093934834,43.64742559047902,819.8631405887154,0,6,9,2020
2020-09-14,23808.914129063127,22881.514479207835,8004.618858981104,11909.088862904591,0.03895178271583713,50.71261780439065,-211.32063601949767,0,0,9,2020
2020-09-15,23038.520002363017,22204.05556316395,8626.660813324805,12463.678416014962,0.03622040127202075,55.133698392421756,-2240.2335360608995,0,1,9,2020
2020-09-16,23386.668261342555,22528.85552753616,8585.95702824896,12201.43727234222,0.03667956137319185,40.53529015935169,-760.4941039229434,0,2,9,2020
2020-09-17,20383.793300692738,19657.898606415798,8444.545701632287,10359.186709246062,0.03561136455657993,38.749872336079754,-1232.7956165014884,0,3,9,2020
2020-09-18,23845.92554853017,22988.331386800553,8509.069170152241,12633.105600191382,0.03596397044787718,46.85859619345022,-1105.0788290644523,0,4,9,2020
2020-09-19,25333.037826651165,24325.860897814408,8593.10413350532,13589.569354414065,0.0397574477932202,38.57247738486049,-427.5214102370546,0,5,9,2020
2020-09-20,25644.173606209166,24707.947997701656,8659.405790613611,12711.529825817786,0.03650831658232206,38.48711260523231,731.7039515941824,0,6,9,2020
2020-09-21,22663.333186424185,21676.186526399073,8647.697299036887,11275.253851301622,0.04355699366483461,34.75397114838079,-310.69218872133706,0,0,9,2020
2020-09-22,18692.381770494216,17801.458308726033,8487.32588109703,9133.19294392846,0.047662383141269755,43.08873876214062,-1920.5465071209182,0,1,9,2020
2020-09-23,23284.62162285003,22417.641058276753,8668.79242242561,12729.01839936409,0.037234041360692784,44.83504848586375,-1733.857499914393,0,2,9,2020
2020-09-24,20881.556724112805,20017.490616048584,8468.876710429822,10852.492194360882,0.04137939136819463,42.41318505428884,-1629.9208471557063,0,3,9,2020
2020-09-25,24816.947752095923,23759.69399490099,8747.870808355332,11374.16073702866,0.04260208659647276,51.951665917660854,255.8660529993299,0,4,9,2020
2020-09-26,23811.534899519058,22799.93087375077,8367.907500234243,12770.030023522955,0.04248378065660599,51.57943633523058,-1559.945233431869,0,5,9,2020
2020-09-27,22707.903430782782,21787.651604612947,8578.935001504518,11309.80741677352,0.040525618270964785,54.64421982010878,-1362.9243031073252,0,6,9,2020
2020-09-28,22294.96089272838,21316.93640874254,8070.773162206936,10186.018967218937,0.04386751287394404,45.23264232966854,418.44192276614376,0,0,9,2020
2020-09-29,21232.33370328451,20328.120841364034,8447.798788987417,10721.728186886132,0.042586598089337596,50.919095292553884,-1677.2678392765442,0,1,9,2020
2020-09-30,19296.418240702995,18639.842953979,8729.895739146014,9488.365848535994,0.034025759523549456,46.54426324393577,-1955.3439961019644,0,2,9,2020
2020-10-01,19296.7266415612,18436.867478178523,8250.405855777053,10377.29602124525,0.04455984578911514,46.0419115625981,-2516.5018561633337,0,3,10,2020
2020-10-02,25024.20164084127,23909.724543449178,8465.373365866904,11771.370947815052,0.04453597015351689,42.663069623522695,878.2891533934635,0,4,10,2020
2020-10-03,28493.738408136764,27461.87486425099,7840.7598367813225,15177.08892230686,0.03621369471094436,33.68426604622428,1909.6888474763687,0,5,10,2020
2020-10-04,25179.148768542662,24164.778907180542,8152.735662177245,12734.829598033435,0.04028610620186716,48.18645727506995,87.03532814145956,0,6,10,2020
2020-10-05,19039.082618448454,18208.295811729935,8232.092720885128,8671.560185771781,0.043635863311686375,50.77068118264012,-1228.090195027089,0,0,10,2020
2020-10-06,20842.69699465807,20026.98517962661,8595.437595933246,11404.801361717056,0.03913657696221003,37.37191035850875,-2023.7926681173626,0,1,10,2020
2020-10-07,20816.91037846181,19868.730252958347,8665.812177402024,10434.716229820779,0.04554855203126082,44.95150668908696,-1678.727910071364,0,2,10,2020
2020-10-08,17375.97823696715,16471.179027832757,8549.849996884606,8324.61719551176,0.052071842908357466,49.958235842072845,-2657.7293877676457,0,3,10,2020
2020-10-09,25609.906484047508,24683.90677096536,8452.765844782909,12726.604450453076,0.03615787170714414,43.20250611677291,582.874466802024,0,4,10,2020
2020-10-10,25323.571832814985,24483.125393271563,8454.690528126954,13568.0096450912,0.03318830554757483,50.96551836666134,-958.1917029713986,0,5,10,2020
2020-10-11,26942.268022034747,25822.001846299234,8784.111970326185,12945.498779709455,0.04158024761758368,44.298584833213155,958.4783857110651,0,6,10,2020
2020-10-12,23916.163995023027,22870.322358803547,8634.021392661409,11223.081827394963,0.04372948924573025,42.3742073465087,358.11836692954466,0,0,10,2020
2020-10-13,22904.42489381443,22011.436804321067,8470.868952687339,10602.62147034443,0.038987579632899866,51.251434564706166,-152.78707912666277,0,1,10,2020
2020-10-14,20934.397318717965,19941.110086731846,8959.91967313378,10044.029492524583,0.04744761537023082,40.33123131929951,-1266.262431451446,0,2,10,2020
2020-10-15,19760.08090276632,19097.8856285569,9157.799529842689,10433.41773704078,0.033511769383328435,41.37547984087603,-2658.2198077175585,0,3,10,2020
2020-10-16,30292.275770433596,28975.811403504318,8199.961475456215,15060.187688205328,0.04345874759974939,40.52227057641347,2498.7699936402305,0,4,10,2020
2020-10-17,25980.7441758945,25018.12951866352,8731.314424571927,12282.349014180932,0.03705108101268764,39.28702365256368,1311.6226658212504,0,5,10,2020
2020-10-18,25928.965245228806,24666.787031178967,9502.405478797144,12098.934868268918,0.04867831022613191,45.76516958687194,-27.37438888753013,0,6,10,2020
2020-10-19,21387.923179427056,20315.643536963955,8660.377451788741,10336.204679055672,0.050134818302252054,42.43532699110749,-1042.8590775129105,0,0,10,2020
2020-10-20,21727.94607992683,20938.52290690473,8611.825773305422,11819.838345294047,0.036332158139484726,47.44306548208229,-2214.7513853121654,0,1,10,2020
2020-10-21,21264.134147873974,20468.28285279087,8561.349993470512,10298.276969825138,0.03742693163749962,36.32679832234238,-428.45968091023815,0,2,10,2020
2020-10-22,20677.345538050322,19757.52638277846,8726.001823668275,11347.983787420713,0.04448439252413801,39.38725954747792,-2448.499830104058,0,3,10,2020
2020-10-23,25107.883070643675,24149.711289261213,8806.294311368474,12516.858336356825,0.03816218908963955,45.25789544763185,-167.86631358704108,0,4,10,2020
2020-10-24,26026.840455728696,24989.608214328382,8207.271692135211,12178.38527675401,0.03985240710122424,52.348402986018584,1019.9345844353729,0,5,10,2020
2020-10-25,25178.99873687064,24166.214752657677,8573.63385888177,13574.350956156142,0.04022336212797464,46.892510744587604,-1086.4672814076648,0,6,10,2020
2020-10-26,20586.705393197528,19956.960131601987,7901.606781001653,10211.737471229108,0.03058990011114777,42.05304702574779,-455.70188201297105,0,0,10,2020
2020-10-27,21783.02759595206,20909.63382140651,8520.538348346883,11348.24146413997,0.04009515071760977,37.55234323309851,-1110.3946106416097,0,1,10,2020
2020-10-28,21297.635627765565,20515.471261016788,8313.403948169169,11679.009118694596,0.03672540841712382,41.760769757969534,-1824.179810799204,0,2,10,2020
2020-10-29,23834.53510539174,22936.981447495422,8686.840993038892,10845.131412288958,0.037657695185893306,44.787579387285895,590.5107476897506,0,3,10,2020
